id,nhi_code,nhi_mandarin,update_date,version
4912,P15393,乳癌治療組合4-1--施行乳房全切除或保留手術及化學治療化及放射治療(治療滿五個月),109/10/05,1
4913,P15394,乳癌治療組合4-1--施行乳房全切除或保留手術及化學治療化及放射治療(治療滿五個月),109/10/05,1
4914,P15395,乳癌治療組合4-1--施行乳房全切除或保留手術及化學治療化及放射治療(治療滿五個月),109/10/05,1
4915,P15403,乳癌治療組合4-1--施行乳房全切除或保留手術及化學治療化及放射治療(治療結束),109/10/05,1
4916,P15404,乳癌治療組合4-1--施行乳房全切除或保留手術及化學治療化及放射治療(治療結束),109/10/05,1
4917,P15405,乳癌治療組合4-1--施行乳房全切除或保留手術及化學治療化及放射治療(治療結束),109/10/05,1
4918,P15413,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿一月),109/10/05,1
4919,P15414,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿一個月),109/10/05,1
4920,P15415,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿一個月),109/10/05,1
4921,P15423,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿三個月),109/10/05,1
4922,P15424,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿三個月),109/10/05,1
4923,P15425,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿三個月),109/10/05,1
4924,P15433,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿五個月),109/10/05,1
4925,P15434,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿五個月),109/10/05,1
4926,P15435,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療滿五個月),109/10/05,1
4927,P15443,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療結束),109/10/05,1
4928,P15444,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療結束),109/10/05,1
4929,P15445,乳癌治療組合4-2--施行乳房全切除或保留手術及化學治療(治療結束),109/10/05,1
4930,P15453,乳癌治療組合4-3--施行乳房全切除或保留手術及放射治療(治療滿一個月),109/10/05,1
4931,P15454,乳癌治療組合4-3--施行乳房全切除或保留手術及放射治療(治療滿一個月),109/10/05,1
4932,P15455,乳癌治療組合4-3--施行乳房全切除或保留手術及放射治療(治療滿一個月),109/10/05,1
4933,P15463,乳癌治療組合4-3--施行乳房全切除或保留手術及放射治療(治療結束),109/10/05,1
4934,P15464,乳癌治療組合4-3--施行乳房全切除或保留手術及放射治療(治療結束),109/10/05,1
4935,P15465,乳癌治療組合4-3--施行乳房全切除或保留手術及放射治療(治療結束),109/10/05,1
4936,P15473,乳癌治療組合4-4--施行乳房全切除或保留手術,109/10/05,1
4937,P15474,乳癌治療組合4-4--施行乳房全切除或保留手術,109/10/05,1
4938,P15475,乳癌治療組合4-4--施行乳房全切除或保留手術,109/10/05,1
4939,P15483,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿一個月),109/10/05,1
4940,P15484,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿一個月),109/10/05,1
4941,P15485,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿一個月),109/10/05,1
4942,P15493,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿三個月),109/10/05,1
4943,P15494,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿三個月),109/10/05,1
4944,P15495,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿三個月),109/10/05,1
4945,P15503,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿五個月),109/10/05,1
4946,P15504,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿五個月),109/10/05,1
4947,P15505,乳癌治療組合4-5--僅施行化學治療及放射治療(治療滿五個月),109/10/05,1
4948,P15513,乳癌治療組合4-5--僅施行化學治療及放射治療(治療結束),109/10/05,1
4949,P15514,乳癌治療組合4-5--僅施行化學治療及放射治療(治療結束),109/10/05,1
4950,P15515,乳癌治療組合4-5--僅施行化學治療及放射治療(治療結束),109/10/05,1
4951,P15523,乳癌治療組合4-6--僅施行化學治療(治療滿一個月),109/10/05,1
4952,P15524,乳癌治療組合4-6--僅施行化學治療(治療滿一個月),109/10/05,1
4953,P15525,乳癌治療組合4-6--僅施行化學治療(治療滿一個月),109/10/05,1
4954,P15533,乳癌治療組合4-6--僅施行化學治療(治療滿三個月),109/10/05,1
4955,P15534,乳癌治療組合4-6--僅施行化學治療(治療滿三個月),109/10/05,1
4956,P15535,乳癌治療組合4-6--僅施行化學治療(治療滿三個月),109/10/05,1
4957,P15543,乳癌治療組合4-6--僅施行化學治療(治療結束),109/10/05,1
4958,P15544,乳癌治療組合4-6--僅施行化學治療(治療結束),109/10/05,1
4959,P15545,乳癌治療組合4-6--僅施行化學治療(治療結束),109/10/05,1
4960,P15553,乳癌治療組合4-7--僅施行放射治療(治療滿一個月),109/10/05,1
4961,P15554,乳癌治療組合4-7--僅施行放射治療(治療滿一個月),109/10/05,1
4962,P15555,乳癌治療組合4-7--僅施行放射治療(治療滿一個月),109/10/05,1
4963,P15563,乳癌治療組合4-7--僅施行放射治療(治療結束),109/10/05,1
4964,P15564,乳癌治療組合4-7--僅施行放射治療(治療結束),109/10/05,1
4965,P15565,乳癌治療組合4-7--僅施行放射治療(治療結束),109/10/05,1
4966,P15571,治療組合6-化學藥物治療專案,109/10/05,1
4967,P15572,治療組合6-化學藥物治療專案,109/10/05,1
4968,P15573,治療組合6-化學藥物治療專案,109/10/05,1
4969,P15574,治療組合6-化學藥物治療專案,109/10/05,1
4970,P15575,治療組合6-化學藥物治療專案,109/10/05,1
4971,P15600,乳癌追蹤檢查1-追蹤滿三個月,109/10/05,1
4972,P15601,乳癌追蹤檢查1-追蹤滿三個月,109/10/05,1
4973,P15602,乳癌追蹤檢查1-追蹤滿三個月,109/10/05,1
4974,P15603,乳癌追蹤檢查1-追蹤滿三個月,109/10/05,1
4975,P15605,乳癌追蹤檢查1-追蹤滿三個月,109/10/05,1
4976,P15610,乳癌追蹤檢查1-追蹤滿六個月,109/10/05,1
4977,P15611,乳癌追蹤檢查1-追蹤滿六個月,109/10/05,1
4978,P15612,乳癌追蹤檢查1-追蹤滿六個月,109/10/05,1
4979,P15613,乳癌追蹤檢查1-追蹤滿六個月,109/10/05,1
4980,P15615,乳癌追蹤檢查1-追蹤滿六個月,109/10/05,1
4981,P15620,乳癌追蹤檢查1-追蹤滿九個月,109/10/05,1
4982,P15621,乳癌追蹤檢查1-追蹤滿九個月,109/10/05,1
4983,P15622,乳癌追蹤檢查1-追蹤滿九個月,109/10/05,1
4984,P15623,乳癌追蹤檢查1-追蹤滿九個月,109/10/05,1
4985,P15625,乳癌追蹤檢查1-追蹤滿九個月,109/10/05,1
4986,P15630,乳癌追蹤檢查1-追蹤滿十二個月,109/10/05,1
4987,P15631,乳癌追蹤檢查1-追蹤滿十二個月,109/10/05,1
4988,P15632,乳癌追蹤檢查1-追蹤滿十二個月,109/10/05,1
4989,P15633,乳癌追蹤檢查1-追蹤滿十二個月,109/10/05,1
4990,P15635,乳癌追蹤檢查1-追蹤滿十二個月,109/10/05,1
4991,P15640,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4992,P15641,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4993,P15642,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4994,P15643,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4995,P15644,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4996,P15645,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4997,P1564X,乳癌追蹤檢查2-追蹤滿三個月,109/10/05,1
4998,P15650,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
4999,P15651,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
5000,P15652,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
5001,P15653,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
5002,P15654,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
5003,P15655,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
5004,P1565X,乳癌追蹤檢查2-追蹤滿六個月,109/10/05,1
5005,P15660,乳癌追蹤檢查2-追蹤滿九個月,109/10/05,1
5006,P15661,乳癌追蹤檢查2-追蹤滿九個月,109/10/05,1
5007,P15662,乳癌追蹤檢查2-追蹤滿九個月,109/10/05,1
5008,P15663,乳癌追蹤檢查2-追蹤滿九個月,109/10/05,1
5009,P15664,乳癌追蹤檢查2-追蹤滿九個月,109/10/05,1
5010,P15665,乳癌追蹤檢查2-追蹤滿九個月,109/10/05,1
5011,P15670,乳癌追蹤檢查2-追蹤滿十二個月,109/10/05,1
5012,P15671,乳癌追蹤檢查2-追蹤滿十二個月,109/10/05,1
5013,P15672,乳癌追蹤檢查2-追蹤滿十二個月,109/10/05,1
5014,P15673,乳癌追蹤檢查2-追蹤滿十二個月,109/10/05,1
5015,P15674,乳癌追蹤檢查2-追蹤滿十二個月,109/10/05,1
5016,P15675,乳癌追蹤檢查2-追蹤滿十二個月,109/10/05,1
5017,P1612C,氣喘新收案管理照護費,109/10/05,1
5018,P1613C,氣喘追蹤管理照護費,109/10/05,1
5019,P1614B,氣喘年度評估管理照護費,109/10/05,1
5020,P1615C,氣喘年度評估管理照護費,109/10/05,1
5021,P1701C,南投縣信義及仁愛鄉精神疾病論人計酬試辦計畫,109/10/05,1
5022,P2005C,105年度全民健康保險西醫醫療資源不足地區改善方案--巡迴醫療服務醫師報酬(一般日每次)(第二級),109/10/05,1
5023,P2006C,西醫基層總額支付制度醫療資源缺乏地區方案--巡迴醫療服務醫師報酬(例假日每次)(第二級),109/10/05,1
5024,P2007C,西醫基層總額支付制度醫療資源缺乏地區方案--巡迴醫療服務護理人員報酬(一般日每次),109/10/05,1
5025,P2008C,西醫基層總額支付制度醫療資源缺乏地區方案-巡迴醫療服務護理人員(例假日每次),109/10/05,1
5026,P2009C,西醫基層總額支付制度醫療資源缺乏地區方案-新增藥事人員論次計酬(一般日),109/10/05,1
5027,P2010C,西醫基層總額支付制度醫療資源缺乏地區方案-新增藥事人員論次計酬(例假日),109/10/05,1
5028,P2011C,105年度全民健康保險西醫醫療資源不足地區改善方案--巡迴醫療服務醫師報酬(一般日每次)(第一級),109/10/05,1
5029,P2012C,105年度全民健康保險西醫醫療資源不足地區改善方案--巡迴醫療服務醫師報酬(例假日每次)(第一級),109/10/05,1
5030,P2013C,105年度全民健康保險西醫醫療資源不足地區改善方案--巡迴醫療服務醫師報酬(一般日每次)(第三級),109/10/05,1
5031,P2014C,105年度全民健康保險西醫醫療資源不足地區改善方案--巡迴醫療服務醫師報酬(例假日每次)(第三級),109/10/05,1
5032,P2101C,電腦斷層造影原檢查醫院提供特殊造影檢查影像及報告費(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5033,P2102C,磁振造影原檢查醫院提供特殊造影檢查影像及報告費(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5034,P2103C,電腦斷層造影第二次處方院所申請特殊造影檢查影像及報告費(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5035,P2104C,磁振造影第二次處方院所申請特殊造影檢查影像及報告費(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5036,P2105C,正子造影原檢查醫院提供特殊造影檢查影像及報告費－全身(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5037,P2106C,正子造影原檢查醫院提供特殊造影檢查影像及報告費－局部(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5038,P2107C,正子造影第二次處方院所申請特殊造影檢查影像及報告費－全身(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5039,P2108C,正子造影第二次處方院所申請特殊造影檢查影像及報告費－局部(非試辦計畫已於103.9.1導入支付標準),109/10/05,1
5040,P22002,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時1級(平日),109/10/05,1
5041,P22003,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時2級(平日),109/10/05,1
5042,P22004,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時3級(平日),109/10/05,1
5043,P22005,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時1級(假日),109/10/05,1
5044,P22006,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時2級(假日),109/10/05,1
5045,P22007,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時3級(假日),109/10/05,1
5046,P22008,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時4級(平日),109/10/05,1
5047,P22009,牙醫門診總額醫療資源不足地區改善方案-巡迴醫療服務-每次服務每小時4級(假日),109/10/05,1
5048,P22201,支援急診試辦中心夜間急診服務/每診次(平日),109/10/05,1
5049,P22202,支援急診試辦中心夜間急診服務/每診次(假日),109/10/05,1
5050,P23004,無中醫鄉巡迴醫療費報酬-醫療資源缺乏地區中醫巡迴醫療費(次),109/10/05,1
5051,P23005,無中醫鄉巡迴醫療費報酬-山地地區中醫巡迴醫療費(次),109/10/05,1
5052,P23006,無中醫鄉巡迴醫療費報酬-離島地區中醫巡迴醫療費(次),109/10/05,1
5053,P23007,無中醫鄉巡迴醫療費報酬-1級偏遠地區中醫師巡迴醫療基本承作費用,109/10/05,1
5054,P23008,無中醫鄉巡迴醫療費報酬-山地地區中醫師巡迴醫療基本承作費,109/10/05,1
5055,P23009,無中醫鄉巡迴醫療費報酬-一級離島地區中醫師巡迴醫療基本承作費,109/10/05,1
5056,P23010,無中醫鄉巡迴醫療費報酬-二級離島地區中醫師巡迴醫療基本承作費,109/10/05,1
5057,P23011,無中醫鄉巡迴醫療費報酬-三級離島地區中醫師巡迴醫療基本承作費,109/10/05,1
5058,P23063,無中醫鄉巡迴醫療費報酬-2級偏遠地區中醫師巡迴醫療基本承作費用,109/10/05,1
5059,P23064,無中醫鄉巡迴醫療費報酬-中醫資源不足地區中醫師巡迴醫療基本承作費用,109/10/05,1
5060,P23065,中醫醫療資源不足地區改善方案巡迴醫療論次費用-臺灣本島開業院所至僅1家中醫院所開業之離島地區,109/10/05,1
5061,P2401C,烏腳病完整性門診照護費--完整性門診初診照護費(一次),109/10/05,1
5062,P2402C,烏腳病完整性門診照護費--完整性門診複診與追蹤及個案管理費(一次),109/10/05,1
5063,P2403C,烏腳病完整性門診照護費--門診年度檢查及追蹤照護費(一次),109/10/05,1
5064,P2404C,烏腳病試辦計畫開立慢性病連續處方,109/10/05,1
5065,P2405C,烏腳病完整性照護醫師診察費,109/10/05,1
5066,P2411C,疾病管理照護費（初診）,109/10/05,1
5067,P2412C,疾病管理照護費（複診）,109/10/05,1
5068,P2413C,疾病管理照護費（複診及年度評估）,109/10/05,1
5069,P30001,牙醫特殊醫療服務-醫療團看診每位醫師每小時支給費用,109/10/05,1
5070,P30002,牙醫特殊服務試辦計畫身心障礙牙醫服務-氟化物防齲處理,109/10/05,1
5071,P30003,特殊需求者牙醫服務論次費用（內含護理費，且不得收取其它自費項目）,109/10/05,1
5072,P30005,全民健康保險居家醫療照護整合計畫-居家牙醫醫療服務費(次)－病人清醒時百分之五十以上活動限制在床上或椅子上,109/10/05,1
5073,P30006,全民健康保險居家醫療照護整合計畫-牙醫師訪視費(次),109/10/05,1
5074,P30007,全民健康保險居家醫療照護整合計畫-居家牙醫醫療服務費(次)－其他病人,109/10/05,1
5075,P33001,西醫住院病患中醫特定疾病輔助醫療計畫-中醫輔助醫療診察費,109/10/05,1
5076,P33021,西醫住院病患中醫特定疾病輔助醫療計畫-每日藥費,109/10/05,1
5077,P33031,西醫住院病患中醫特定疾病輔助醫療計畫-針灸治療處置費,109/10/05,1
